,0,1
2279,LAYWANI 02,35
2280,LAYWANI 01,35
2281,MACHHI,35
2282,MAHARPANI,35
2283,MENDHA,35
2284,NANDRA,35
2285,PULDHANA ,35
2286,RAMJIDHANA ,35
2287,SIVANPAT,35
2288,TEMURANI,35
2289,THESKA,35
2290,BAIDI1,28
2291,BAIDI2,28
2292,DHANGAONV,28
2293,BUNDRA,28
2294,JHALVA2,28
2295,AJNASKHURD,28
2296,AJNASRAIYAT,28
2297,MINIRELWA,28
2298,DEVTALAW,28
2299,ATARSAMA,28
2300,KHEDA,28
2301,BHAVARTALAW,28
2302,gondikhrar,23
2303,BHADUGAONV,28
2304,surgi,23
2305,RATATALAI1,28
2306,RATATALAI2,28
2307,Nandrwada_3,23
2308,Gajnpur_1,23
2309,Gajnpur_2,23
2310,HEMAPUR,28
2311,Narri,23
2312,Pipalgota,23
2313,AADALPURRAYAT,28
2314,DEWAS,28
2315,Bhavnda,23
2316,jondhal,23
2317,ghoghra,23
2318,napupura,23
2319,tiliaavli,23
2320,DHONDI,35
2321,bhmedi_1,23
2322,bhmedi_2,23
2323,jatamau,23
2324,GARPATHAR 03,35
2325,baint,23
2326,GHOGAMA,35
2327,ward no.1 kendra 2,23
2328,GUNGHATI,35
2329,ward no.1 kendra 3,23
2330,HANUMANDHANA,35
2331,JUNAPANI,35
2332,ward no.2 kendra 1,23
2333,makdai,23
2334,uradi,23
2335,dhedi,23
2336,Aagrakhurd,23
2337,Manwada,23
2338,Nandrwada_1,23
2339,Nandrwada_2,23
2340,KHARDANA,28
2341,UWAA,28
2342,Sota_chikhli,23
2343,Mala_pat,23
2344,barasel,23
2345,kevlajhir,23
2346,gotabrri,23
2347,bandi,23
2348,chandakhd,23
2349,baspani,23
2350,nyagaon,23
2351,ghoghra,23
2352,salai,23
2353,GADRAJHIRI,35
2354,GARPATHAR 01,35
2355,GHUGHARI 01,35
2356,ward no.1 kendra 1,23
2357,GHUGHARI 02,35
2358,ward no.2 kendra 2,23
2359,KATOL,35
2360,ward no.3 kendra 1,23
2361,KHAPA,35
2362,ward no.4 kendra 1,23
2363,ward no.4 kendra 2,23
2364,ward no.5 kendra 1,23
2365,ward no.5 kendra 2,23
2366,ward no.6 kendra 1,23
2367,ward no.6 kendra 2,23
2368,ward no.6 kendra 3,23
2369,ward no.7 kendra 1,23
2370,ward no.7 kendra 2,23
2371,ward no.8 kendra 1,23
2372,ward no.8 kendra 2,23
2373,ward no.9 kendra 2,23
2374,ward no.9 kendra 3,23
2375,babritoli ,36
2376,ward no.10 kendra 1,23
2377,kamod,36
2378,ward no.10 kendra 2,23
2379,ward no.10 kendra 3,23
2380,bhavaipur,36
2381,aathva,36
2382,ward no.11 kendra 1,23
2383,MATHANI 01,35
2384,bhattidhana,36
2385,kiding,36
2386,ward no.11 kendra 2,23
2387,ward no.12 kendra 1,23
2388,barradhana,36
2389,ward no.12 kendra 2,23
2390,basinda ,36
2391,ward no.13 kendra 2,23
2392,sukhadhana ,36
2393,bela ,36
2394,ward no.13 kendra 3,23
2395,dol ,36
2396,gadhakhar ,36
2397,ward no.14 kendra 1,23
2398,imlidhana 1,36
2399,imlidhana 2,36
2400,ward no.14 kendra 2,23
2401,ward no.14 kendra 3,23
2402,ward no.14 kendra 3,23
2403,imlidoh ,36
2404,jamunpani ,36
2405,ward no.15 kendra 1,23
2406,nanda ,36
2407,ward no.15 kendra 2,23
2408,nishana ,36
2409,paat 1,36
2410,ward no.15 kendra 3,23
2411,paat 2,36
2412,jhaklay-1,23
2413,MATHANI 02,35
2414,pipaldhana ,36
2415,jhaklay-2,23
2416,PATAKHEDA,35
2417,nimbudhana ,36
2418,semaldol,36
2419,RAMGHATI,35
2420,shikaridhana ,36
2421,siyardhana,36
2422,sotkheda ,36
2423,RAMGHATI 02,35
2424,ghutiya ,36
2425,jhaklay-3,23
2426,mandirdhana ,36
2427,RAMGHATI 02,35
2428,mandirdhana ,36
2429,ghogra ,36
2430,thuaa_1,23
2431,thuaa_2,23
2432,kusumkui,23
2433,guradiyajat_1,23
2434,guradiyajat_2,23
2435,chapdagrahen_1,23
2436,chapdagrahen_2,23
2437,golgaon,23
2438,myaugaon,23
2439,SALAIBHATA,35
2440,SAWALMENDHA 01,35
2441,SAWALMENDHA 02,35
2442,SAWALMENDHA 03,35
2443,DEWALWADA,35
2444,aaki ,36
2445,balu ,36
2446,chillor,36
2447,jamundhana ,36
2448,dharagohan ,36
2449,labada ,36
2450,dhengna ,36
2451,bhondlakheda ,36
2452,bhondlakheda ,36
2453,colony dhana ,36
2454,colony dhana ,36
2455,naharpur ,36
2456,dabida ,36
2457,imlidhana,36
2458,chatupadi ,36
2459,tipring,36
2460,bajardhana ,36
2461,khaira ,36
2462,dhodra ,36
2463,titvi ,36
2464,mahudha,36
2465,dehri 22,24
2466,taronda 27,24
2467,taronda 28,24
2468,taronda 29,24
2469,chirpani 30,24
2470,bhavdakhar 1,36
2471,ghodkidhana ,36
2472,bhadridhana 2,36
2473,fci 201,24
2474,bhadridhana 1,36
2475,nayakheda 50,24
2476,guradiya 2,36
2477,khadkadhana ,36
2478,pathrota 51,24
2479,aadersh dhanora ,36
2480,aamdhana ,36
2481,kumeendhana ,36
2482,kharar,23
2483,bildi,23
2484,mendhana ,36
2485,mohanpur,23
2486,ghanaraipur ,36
2487,patwaridhana ,36
2488,pipalthon,23
2489,bakka 1,36
2490,bakka 2,36
2491,babdiyabapu,23
2492,makda ,36
2493,kahariya,23
2494,babarboh2_khedlibazar,32
2495,bhamedidev,23
2496,bharlay1,23
2497,bharlay2,23
2498,bharlay3,23
2499,dhamaniya1,23
2500,dhamaniya2,23
2501,basniyakalan1,23
2502,karanjidol ,36
2503,banapurashesh,23
2504,gaulidhana ,36
2505,kund ,36
2506,koludhana ,36
2507,behdadhana ,36
2508,barakhadkhurd1,23
2509,kajri ,36
2510,DEDVAKUND 01,35
2511,dhavdakhar 2,36
2512,pathrota 52,24
2513,DHABA 01,35
2514,pathrota mini 245,24
2515,pathrota 246,24
2516,tawanagar 79,24
2517,tawanagar 80,24
2518,tawanagar 81,24
2519,tawanagar 82,24
2520,GHOGHRADHNA,35
2521,naya chicha 84,24
2522,khakrapura,23
2523,JAMULANI 02,35
2524,purana chicha 85,24
2525,JANONA,35
2526,pipariya kala 86,24
2527,28 nambar chicha 212,24
2528,harvanshchouki ,23
2529,nimanpur,23
2530,jhinganpur,23
2531,KAKADPANI,35
2532,satpura,23
2533,KORAKUDHANA ,35
2534,gadaripura,23
2535,KOTHALKUND,35
2536,charkheda,23
2537,MALEGAON,35
2538,ganjalthedi,23
2539,MALNI,35
2540,sukaldhana,23
2541,UDAMA,35
2542,T T nagar ,23
2543,noniya,23
2544,ward no. 13 kendra 1,23
2545,somalwada2,23
2546,basaniyakalan2,23
2547,nipaniya1,23
2548,nipaniya,23
2549,guradiya 1,36
2550,barakhadkalan,23
2551,bakajan ,36
2552,BANJARIDHANA,35
2553,CHICHDHANA,35
2554,barakhadkhurd 2,23
2555,DEDVAKUND 02,35
2556,barakhadkurd 3 ,23
2557,pathrota 53,24
2558,bairakhedi ,23
2559,DHABA 02,35
2560,pathrota 54,24
2561,bihari colony 203,24
2562,tawanagar 78,24
2563,ghogranala 83,24
2564,JAMULANI 01,35
2565,JHIRI,35
2566,tawanagar rait dem mini 229,24
2567,yard mini 227,24
2568,harsul ,23
2569,bhamedideo naka,23
2570,davida,23
2571,NIRUNGI,35
2572,RAIYYATWADI,35
2573,ghoghra,23
2574,ward no.3 kendra 2,23
2575,badora_1,34
2576,badora_2,34
2577,badora_3,34
2578,badora_3,34
2579,hathnora,34
2580,vishanu ward-6,34
2581,RELWA1,28
2582,RELWA2,28
2583,UTHPADAV,28
2584,MINIBHADUGAONV,28
2585,damjipura 1,36
2586,damjipura 2,36
2587,kalyanpur 1,36
2588,kalyanpur 2,36
2589,hidli 1,36
2590,hidli 2,36
2591,batlakala ,36
2592,korkudhana ,36
2593,rehtiya ,36
2594,bhurbhur ,36
2595,kekadiyakala ,36
2596,kekadiyakala ,36
2597,rohanikheda ,36
2598,chival ,36
2599,jhakas,36
2600,hardadadu ,36
2601,pali ,36
2602,umarghat ,36
2603,partapura ,36
2604,borkund ,36
2605,dhamdehi ,36
2606,malor ,36
2607,bichchutekadi ,36
2608,behda ,36
2609,bhargar ,36
2610,birpura ,36
2611,daulatpura ,36
2612,ranikheda ,36
2613,dori ,36
2614,tavdi ,36
2615,aamapathar ,36
2616,raiyyatvadi ,36
2617,chakdhana ,36
2618,subhash ward-1,41
2619,subhash ward-2,41
2620,arjun ward-1,41
2621,arjun ward-2,41
2622,arjun ward-3,41
2623,malviya ward-1,41
2624,malviya ward-2,41
2625,JHALVA1,28
2626,malviya ward-3,41
2627,durga ward-1,41
2628,durga ward-2,41
2629,durga ward-3,41
2630,shivaji ward-1,41
2631,shivaji ward-2,41
2632,shivaji ward-3,41
2633,gandhi ward-1,41
2634,gandhi ward-2,41
2635,gandhi ward-3,41
2636,kidwai ward-1,41
2637,kidwai ward-2,41
2638,kidwai ward-3,41
2639,PACHOLA ,28
2640,aazad ward-1,41
2641,aazad ward-2,41
2642,ADAUMBER,35
2643,aazad ward-3,41
2644,BANJARIDHANA,35
2645,deshbandhu ward-1,41
2646,BANUR,35
2647,BURHANPUR,35
2648,DHOTARADHANA ,35
2649,JANONA BERIYAR,35
2650,KHATGAD,35
2651,deshbandhu ward-2,41
2652,KHOMAI,35
2653,KHOMAI,35
2654,deshbandhu ward-3,41
2655,ambedkar ward-1,41
2656,KHOMAI 02,35
2657,ambedkar ward-2,41
2658,ambedkar ward-3,41
2659,NEEMDHANA ,35
2660,PALASKHEDI 01,35
2661,subhash ward-3,41
2662,patel ward-1,41
2663,shashrti ward-1,41
2664,shashrti ward-3,41
2665,bhagatsingh ward-2,41
2666,bhagatsingh ward-3,41
2667,mahavir ward-1,41
2668,arya ward-1,41
2669,arya ward-2,41
2670,indira ward-1,41
2671,indira ward-2,41
2672,taigor ward-1,41
2673,taigor ward-2,41
2674,taigor ward-3,41
2675,jayprakash ward-1,41
2676,jayprakash ward-2,41
2677,jakir hussain ward-1,41
2678,jakir hussain ward-2,41
2679,jakir hussain ward-3,41
2680,ramnagar ward-1,41
2681,ramnagar ward-2,41
2682,ramnagar ward-3,41
2683,LAMGHATI,35
2684,MAJARI,35
2685,pratap ward-1,41
2686,pratap ward-2,41
2687,NIMBORA,35
2688,PATAKHEDA,35
2689,chandrashekhar ward-1,41
2690,chandrashekhar ward-2,41
2691,patel ward-2,41
2692,patel ward-3,41
2693,shashrti ward-2,41
2694,bhagatsingh ward-1,41
2695,mahavir ward-2,41
2696,mahavir ward-3,41
2697,jawahar ward-1,41
2698,jawahar ward-2,41
2699,jawahar ward-3,41
2700,ganesh ward-1,41
2701,lohiya ward-1,41
2702,lohiya ward-2,41
2703,lohiya ward-3,41
2704,rajendra ward-1,41
2705,rajendra ward-2,41
2706,rajendra ward-3,41
2707,ganesh ward-2,41
2708,aamkhachar 202,24
2709,shankar ward-1,41
2710,shankar ward-2,41
2711,vivekanand ward-1,41
2712,badibhid 209,24
2713,vivekanand ward-2,41
2714,vikas ward-1,41
2715,chandon 65,24
2716,vikas ward-2,41
2717,vinoba ward-1,41
2718,vinoba ward-2,41
2719,chandon 66,24
2720,tilak ward-3,41
2721,krishna ward-2,41
2722,dob 62,24
2723,krishna ward-3,41
2724,ghatli 70,24
2725,kiratpur 47,24
2726,vinoba ward-3,41
2727,tilak ward-1,41
2728,tilak ward-2,41
2729,krishna ward-1,41
2730,ghatli 69,24
2731,moti ward-1,41
2732,moti ward-2,41
2733,ghatli 71,24
2734,chipikhapa 204,24
2735,jamai damami 208,24
2736,jamai kala 57,24
2737,jhimahu 64,24
2738,kandai kala 68,24
2739,kandai kala 67,24
2740,kiratpur 48,24
2741,kubda khedi 49,24
2742,mohla 205,24
2743,nagpur kala 58,24
2744,nagpur kala 59,24
2745,nagpur kala 60,24
2746,najarpur 46,24
2747,nanapura 61,24
2748,pandri 63,24
2749,pandri 206,24
2750,pandukhedi 55,24
2751,pandukhedi 56,24
2752,shiv nagar chadon 207,24
2753,SONTATALI ,28
2754,NAHADIYA ,28
2755,NEELGAD ,28
2756,DOMRIKALA,28
2757,DOMRIKHURD,28
2758,NAVRANGPURA ,28
2759,PACHATALAI ,28
2760,CHHIDGAONV,28
2761,bankakhodri 1,40
2762,bankakhodri 2,40
2763,chapdaraiyat ,40
2764,doudi 1,40
2765,doudi 2,40
2766,gounapur,40
2767,jamnagri,40
2768,kamthi,40
2769,kotmi 1,40
2770,kotmi 2,40
2771,kundi 1,40
2772,kundi 1,40
2773,kundi 2,40
2774,kundi 3,40
2775,kundi 3,40
2776,kusmari ,40
2777,mardanpur,40
2778,pahawadi ,40
2779,pahawadi 1,40
2780,pahawadi 2,40
2781,pahawarjhanda 2,40
2782,pahawarjhanda 1,40
2783,pahawarjhanda 1,40
2784,raipur 1,40
2785,raipur 2,40
2786,silpati 1,40
2787,semarpura 1,40
2788,semarpura 2,40
2789,silpati 2,40
2790,silpati 3,40
2791,sohagpurdhana ,40
2792,bod,40
2793,chaksangwani ,40
2794,dabri 2,40
2795,dabri 3,40
2796,dabri 4,40
2797,dabri 4,40
2798,dabri 5,40
2799,dhanwar ,40
2800,dhodhramau 1,40
2801,dhodhramau 2,40
2802,malvi ward-9,34
2803,dhodhramau 3,40
2804,krishna ward-5,34
2805,shashtri ward-10,34
2806,kailash ward-3,34
2807,dhodhramau 4,40
2808,jawahar ward-11,34
2809,foflya 1,40
2810,azad ward-14,34
2811,foflya 2,40
2812,azad ward-14,34
2813,kharwar,40
2814,tilak ward-7,34
2815,tilak ward-7,34
2816,nimiya ,40
2817,shivaji ward-1,34
2818,jagdar,34
2819,pandajhiri,40
2820,jagdar,34
2821,singanwadi,34
2822,pat,40
2823,hanotya,34
2824,taramkheda,40
2825,subhash ward-4,34
2826,timarni 1,40
2827,arul -1,34
2828,timarni 2,40
2829,arul -2,34
2830,gadhi ward,34
2831,rajendra ward -12,34
2832,ambedkar ward -15,34
2833,bhawani ward -8,34
2834,badora-4,34
2835,shohagpur -2,34
2836,shohagpur -3,34
2837,nahiya-1,34
2838,nahiya-2,34
2839,nahiya-3,34
2840,jawara -1,34
2841,jawara -2,34
2842,jawara -3,34
2843,roudha-1,34
2844,roudha-2,34
2845,milanpur,34
2846,ankawadi,34
2847,khapa,34
2848,saikhandara-1,34
2849,saikhandara-2,34
2850,jaitapur,34
2851,ratanpur,34
2852,bundala,34
2853,bajpur,34
2854,malkapur,34
2855,kilod,34
2856,nagjhiri,34
2857,parsodi,34
2858,junawani,34
2859,partapur,34
2860,PATOLI,35
2861,PIPALNAKHURD,35
2862,chatua 104,24
2863,PALASKHEDI 02,35
2864,amjhira 105,24
2865,SAKHALI,35
2866,jhalikheda 106,24
2867,SUPALA,35
2868,dhansai 107,24
2869,THAPODA,35
2870,gomtipura 108,24
2871,maryarpura,24
2872,morpani 110,24
2873,morpani 111,24
2874,RAIYYATWADI KHATGAD,35
2875,mandikhoh 113,24
2876,kesla 114,24
2877,nadipura 115,24
2878,bhumkhapura 116,24
2879,ahirpura 117,24
2880,taku 118,24
2881,suiya 119,24
2882,belawada 120,24
2883,saheli 121,24
2884,saheli 122,24
2885,ojhapura 127,24
2886,gehurash,34
2887,mathani,34
2888,kumhariya,34
2889,kumhariya,34
2890,godara-1,34
2891,godara-2,34
2892,gajpur,34
2893,dhoul,34
2894,dhoul-mini,34
2895,sakadehi,34
2896,sakadehi-mini,34
2897,baspani,34
2898,baspani,34
2899,thani,34
2900,umarwani,34
2901,umarwani,34
2902,umarwani-mini,34
2903,umarwani-mini,34
2904,gohachi,34
2905,kalyanpur,34
2906,nyegaon,34
2907,badagi bujurg,34
2908,lawaniya,34
2909,silout-1,34
2910,silout-2,34
2911,silout-3,34
2912,silout-3,34
2913,silout-4,34
2914,badagi khurd-1,34
2915,badagi khurd-2,34
2916,rawanwadi,34
2917,bagholi-1,34
2918,bagholi-2,34
2919,bharvi-1,34
2920,bharvi-2,34
2921,bharvi-3,34
2922,sarandai,34
2923,bayawadi,34
2924,charban,34
2925,dodaramowad,34
2926,ghogari,34
2927,godigoula-1,34
2928,godigoula-2,34
2929,gudi,34
2930,hathidingar,34
2931,jodkya,34
2932,junawani,34
2933,junawani,34
2934,sunarkhapa-1,34
2935,sunarkhapa-2,34
2936,redwa,34
2937,chhata,34
2938,ghogari,34
2939,gudi,34
2940,lohariya,34
2941,selgaon,34
2942,thawadi,34
2943,thawadi,34
2944,arjunwadi,34
2945,Bhadus-1,34
2946,Bhadus-2,34
2947,gouthana-2,34
2948,bhawaniteda,34
2949,bhawaniteda,34
2950,danora,34
2951,parsodi,34
2952,rondha-2,34
2953,rondha-1,34
2954,karajgaon,34
2955,bhopali,34
2956,chikhalar,34
2957,mundateda,34
2958,gouthana mini,34
2959,goutha-1,34
2960,surgaon-2,34
2961,bharkawadi-1,34
2962,nayegaon-betul,34
2963,sonaghati mini,34
2964,sonaghati,34
2965,gouthana-1,34
2966,surgaon-1,34
2967,bharkawadi-2,34
2968,khadala,34
2969,bhogiteda,34
2970,chakaroad ,34
2971,bad chapda 163,24
2972,bhardha 169,24
2973,bhardha 170,24
2974,bhadbhud 235,24
2975,bharagda 157,24
2976,bharagda 156,24
2977,bharagda 156,24
2978,bharagda 158,24
2979,borkheda 165,24
2980,choukipura 144 ,24
2981,nayapura 168,24
2982,dandiwada 166,24
2983,dandiwada colony 167,24
2984,khamda 242,24
2985,kotmi rayyat 160,24
2986,kotmimal 161,24
2987,ladimohu 162,24
2988,maruapura 216,24
2989,nakapura 217,24
2990,pipalpura 136,24
2991,ratibandar 237,24
2992,silwani 159,24
2993,somukheda 164,24
2994,sukhtawa 141,24
2995,sukhtawa 142,24
2996,sukhtawa 143,24
2997,suplai 239,24
2998,veerguhadi 220,24
2999,bashaniya 215,24
3000,harapura 230,24
3001,khakrapura 228,24
3002,mallupura 241,24
3003,dohri 128,24
3004,jhunkar 129,24
3005,jhunkar 130,24
3006,chanagad 131,24
3007,hathikheda 214,24
3008,semri khurd 1,24
3009,semri khurd 2,24
3010,semri khurd 4,24
3011,dhurgada 5,24
3012,dhurgada 6,24
3013,dhaba khurd 7,24
3014,dhaba khurd 8,24
3015,dhaba khurd 9,24
3016,patlai kala 10,24
3017,nayaganve 12,24
3018,nayaghanve 13,24
3019,kalmesra 14,24
3020,dhurpan 15,24
3021,bhatti 16,24
3022,bhatti 17,24
3023,bhatti 19,24
3024,bhatti 20,24
3025,kukdi 21,24
3026,lalwani 41 ,24
3027,TIKHAD 42 ,24
3028,TIKHAD 43,24
3029,TIKHAD 44,24
3030,TIKHAD 44,24
3031,PATLAI KALA 226,24
3032,PATLAI KALA 226,24
3033,HIRANCHAPDA 124,24
3034,ABADIPURA 153,24
3035,CHARTEKRA 150,24
3036,CHINDAPANI 140,24
3037,CHIPKHEDA 155,24
3038,GAJANIYA BEDA 218,24
3039,GENDA KABAD 219,24
3040,GOGRA RAYYAT 126,24
3041,JAM 234,24
3042,NAYA JAMUNDOL 151,24
3043,NAYA JAMUNDOL 151,24
3044,sobhapur 27-1,42
3045,sobhapur 27-2,42
3046,sobhapur 28-1,42
3047,sobhapur 29-1,42
3048,sobhapur 29-1,42
3049,sobhapur 29-2,42
3050,sobhapur 30-1,42
3051,sobhapur 30-2,42
3052,sobhapur 30-3,42
3053,sobhapur 31-2,42
3054,sobhapur 31-3,42
3055,sobhapur 31-1,42
3056,sobhapur 32-1,42
3057,sobhapur 32-1,42
3058,sobhapur 32-2,42
3059,sobhapur 32-3,42
3060,sobhapur 33-1,42
3061,sobhapur 33-2,42
3062,sobhapur 34-1,42
3063,sobhapur 34-2,42
3064,sobhapur 34-3,42
3065,sobhapur 35-1,42
3066,sobhapur 35-2,42
3067,sobhapur 35-3,42
3068,sobhapur 35-4,42
3069,sobhapur 36-1,42
3070,sobhapur 36-2,42
3071,sobhapur 36-3,42
3072,JHALPURA 145,24
3073,JHIRNAPURA 154,24
3074,KALAAKHAR 147,24
3075,KALAAKHAR 149,24
3076,KALARI PAT BANDI 134,24
3077,KASDA KHURD 139,24
3078,KHAKRAPURA 125,24
3079,KASDA KHURD 138,24
3080,NIMKHEDA 137,24
3081,NAYA JAMUNDOL 152,24
3082,PODAR 236,24
3083,PURANI BANDI 135,24
3084,RESHALPATA  132,24
3085,RESHALPATA  133,24
3086,SHAKTIPURA 146,24
3087,SEMALWADA 72,24
3088,SEMALWADA 73,24
3089,SANKHEDA 75,24
3090,SANKHEDA 76,24
3091,GAJPUR 89,24
3092,SHAKTIPURA 146,24
3093,SEMALWADA 72,24
3094,SANKHEDA 74,24
3095,GOGRI 90,24
3096,DOBI KHAPA 91,24
3097,BELAWADA 92,24
3098,BELAWADA 93,24
3099,BATKUI 94,24
3100,SONTALAI 95,24
3101,SONTALAI 96,24
3102,SONTALAI 97,24
3103,KOTA 98,24
3104,BICHVA 99,24
3105,BICHVA 100,24
3106,MARODA 101,24
3107,MARODA 102,24
3108,GUVADI 103,24
3109,GAJPUR 210,24
3110,BELAWADA TAPPAR 211,24
3111,BHOBDA RAYYAT 178,24
3112,sarni 1-1,42
3113,sarni 1-2,42
3114,BHOBDA RAYYAT 233,24
3115,SANKHEDA 77,24
3116,sarni 1-1,42
3117,CHIPI KHAPA 88,24
3118,sarni 1-2,42
3119,sarni 2-1,42
3120,sarni 2-2,42
3121,sarni 2-3,42
3122,sarni 3-1,42
3123,sarni 3-2,42
3124,sarni 4-1,42
3125,sarni 4-1,42
3126,sarni 4-2,42
3127,sarni 5-1,42
3128,sarni 5-2,42
3129,sarni 5-3,42
3130,sarni 6-1,42
3131,sarni 6-3,42
3132,AMADA 45,24
3133,sarni 7-1,42
3134,BABAI KHURD 37,24
3135,sarni 8-1,42
3136,BANDRI 191,24
3137,sarni 9-1,42
3138,sarni 11-1,42
3139,sarni 12-1,42
3140,CHIPAPURA 199,24
3141,sarni 13-1,42
3142,sarni 14-2,42
3143,sarni 15-2,42
3144,sarni 10-1,42
3145,sarni 12-2,42
3146,DHAI KHURD 35,24
3147,sarni 14-1,42
3148,sarni 15-1,42
3149,subhash ward 1,20
3150,sarni 1-1,42
3151,pathakheda 16-1,42
3152,pathakheda 16-2,42
3153,pathakheda 16-3,42
3154,JAMANI 38,24
3155,pathakheda 17-1,42
3156,pathakheda 17-2,42
3157,pathakheda 18-1,42
3158,pathakheda 18-2,42
3159,JAMANI 40,24
3160,pathakheda 19-1,42
3161,pathakheda 19-2,42
3162,pathakheda 20-1,42
3163,pathakheda 20-2,42
3164,pathakheda 21-1,42
3165,pathakheda 21-2,42
3166,pathakheda 22-1,42
3167,pathakheda 22-2,42
3168,pathakheda 22-3,42
3169,pathakheda 23-1,42
3170,pathakheda 23-2,42
3171,pathakheda 23-3,42
3172,pathakheda 24-1,42
3173,pathakheda 24-2,42
3174,pathakheda 25-1,42
3175,pathakheda 25-2,42
3176,pathakheda 26-1,42
3177,pathakheda 26-2,42
3178,JHALPA 223,24
3179,JHALAI 240,24
3180,KHATAMA 197,24
3181,KHORIPURA 222,24
3182,LODHRI KHURD 34,24
3183,MANDIKHOH 200,24
3184,MALNI 244,24
3185,MALOTHAR 189,24
3186,MALOTHAR 190,24
3187,MANA 243,24
3188,MATAPURA 221,24
3189,NAYAPURA 36,24
3190,PARCHA 195,24
3191,PIPALDANA 32,24
3192,PIPALDANA 31,24
3193,PIPALDANA 31,24
3194,TALPURA 192,24
3195,TALPURA 192,24
3196,JAMANI 39,24
3197,TANGNA 193,24
3198,TANGNA 194,24
3199,TEMLA KHURD 198,24
3200,PARCHA NADIPURA 231,24
3201,bodijunawani mini,34
3202,sedurjana-1,34
3203,sedurjana-2,34
3204,bodijunawani-2,34
3205,bodijunawani-1,34
3206,bodijunawani-3,34
3207,borgaon-1,34
3208,borgaon-3,34
3209,kumhali,34
3210,ratamati khurd,34
3211,amla,34
3212,mahupani,34
3213,ratamati bujurga,34
3214,jeen-1,34
3215,jeen-2,34
3216,ratamati bujurga-2,34
3217,danora-2,34
3218,gounighat-2,34
3219,baghwad-2,34
3220,bodi-1,34
3221,bodi-2,34
3222,khedala-1,34
3223,khedala mini,34
3224,somwaripeth,34
3225,kumhartek,34
3226,bhaisdehi,34
3227,kelapur,34
3228,umrijagir,34
3229,barshali,34
3230,thanimal,34
3231,lakhapur,34
3232,sajpur mini,34
3233,mordongri,34
3234,borgaon-2,34
3235,karpa,34
3236,khokara,34
3237,ratamati bujurga,34
3238,bitiya,34
3239,danora-1,34
3240,gounighat-1,34
3241,chanbehada,34
3242,khandara-1,34
3243,khandara-2,34
3244,baghwad-1,34
3245,khedali,34
3246,rathipur,34
3247,gyarspur,34
3248,bhilawadi,34
3249,kajijamthi,34
3250,mowad,34
3251,thanimal,34
3252,kanahadgaon,34
3253,bodana,34
3254,nimjhiri,34
3255,ward 05 ka kendra65,25
3256,ward 06 ka kendra 104  02,25
3257,ward 29 ka kendra 126,25
3258,ward 15 ka kendra 30  03,25
3259,Sangakhedakhurd,19
3260,hathikund,40
3261,kalapani 1 jhilpa ,40
3262,khokhra 1,40
3263,nishana ,40
3264,rampurmaal 2,40
3265,sitaljhiri 1,40
3266,sitaljhiri 2,40
3267,sitaljhiri 3,40
3268,temraraiyat ,40
3269,ward 11 kendra 69  05,25
3270,bhaktandhana ,40
3271,dhappa 1,40
3272,dhappa 2,40
3273,jhilpa ,40
3274,kalapani 2  jhilpa ,40
3275,kantawadi ,40
3276,khokhra 2,40
3277,pathai 1,40
3278,pathai 2,40
3279,rampurmaal 1,40
3280,rampur raiyat ,40
3281,sitaljhiri 3,40
3282,temramaal ,40
3283,temramaal ,40
